OFFICIAL_CODE_STATE,STATE_CODE,STATE_NAME,COUNTY_NAME,NAME_WITH_DESC
51,VA,Virginia,Sussex,Sussex County
51,VA,Virginia,Virginia Beach,Virginia Beach city
51,VA,Virginia,Winchester,Winchester city
51,VA,Virginia,Alleghany,Alleghany County
51,VA,Virginia,Carroll,Carroll County
51,VA,Virginia,Charlotte,Charlotte County
51,VA,Virginia,King George,King George County
51,VA,Virginia,Mecklenburg,Mecklenburg County
51,VA,Virginia,Page,Page County
51,VA,Virginia,Westmoreland,Westmoreland County
51,VA,Virginia,Hampton,Hampton city
51,VA,Virginia,Lexington,Lexington city
51,VA,Virginia,Essex,Essex County
51,VA,Virginia,Franklin,Franklin County
51,VA,Virginia,King and Queen,King and Queen County
51,VA,Virginia,Tazewell,Tazewell County
51,VA,Virginia,Danville,Danville city
51,VA,Virginia,Hopewell,Hopewell city
51,VA,Virginia,Bedford,Bedford County
51,VA,Virginia,Nelson,Nelson County
51,VA,Virginia,Prince William,Prince William County
51,VA,Virginia,Warren,Warren County
51,VA,Virginia,Buena Vista,Buena Vista city
51,VA,Virginia,Colonial Heights,Colonial Heights city
51,VA,Virginia,Norfolk,Norfolk city
51,VA,Virginia,Gloucester,Gloucester County
51,VA,Virginia,Augusta,Augusta County
51,VA,Virginia,Newport News,Newport News city
51,VA,Virginia,Poquoson,Poquoson city
51,VA,Virginia,Amherst,Amherst County
51,VA,Virginia,Bath,Bath County
51,VA,Virginia,Botetourt,Botetourt County
51,VA,Virginia,Clarke,Clarke County
51,VA,Virginia,Cumberland,Cumberland County
51,VA,Virginia,Highland,Highland County
51,VA,Virginia,Rockingham,Rockingham County
51,VA,Virginia,Stafford,Stafford County
51,VA,Virginia,Norton,Norton city
51,VA,Virginia,Arlington,Arlington County
51,VA,Virginia,Halifax,Halifax County
51,VA,Virginia,Fairfax,Fairfax city
51,VA,Virginia,Lynchburg,Lynchburg city
51,VA,Virginia,Rockbridge,Rockbridge County
51,VA,Virginia,Surry,Surry County
51,VA,Virginia,Chesapeake,Chesapeake city
51,VA,Virginia,Manassas,Manassas city
51,VA,Virginia,Dinwiddie,Dinwiddie County
51,VA,Virginia,Henrico,Henrico County
51,VA,Virginia,Spotsylvania,Spotsylvania County
51,VA,Virginia,York,York County
51,VA,Virginia,Martinsville,Martinsville city
51,VA,Virginia,Fairfax,Fairfax County
51,VA,Virginia,Fauquier,Fauquier County
51,VA,Virginia,Wythe,Wythe County
53,WA,Washington,Grant,Grant County
53,WA,Washington,Okanogan,Okanogan County
53,WA,Washington,Clallam,Clallam County
53,WA,Washington,Skamania,Skamania County
53,WA,Washington,Grays Harbor,Grays Harbor County
53,WA,Washington,Pierce,Pierce County
53,WA,Washington,Lincoln,Lincoln County
53,WA,Washington,Ferry,Ferry County
53,WA,Washington,Columbia,Columbia County
53,WA,Washington,Garfield,Garfield County
53,WA,Washington,Spokane,Spokane County
53,WA,Washington,Clark,Clark County
53,WA,Washington,Thurston,Thurston County
53,WA,Washington,Pacific,Pacific County
53,WA,Washington,Jefferson,Jefferson County
53,WA,Washington,Benton,Benton County
53,WA,Washington,San Juan,San Juan County
53,WA,Washington,Klickitat,Klickitat County
53,WA,Washington,Lewis,Lewis County
53,WA,Washington,Asotin,Asotin County
53,WA,Washington,Kitsap,Kitsap County
53,WA,Washington,Mason,Mason County
53,WA,Washington,Whatcom,Whatcom County
53,WA,Washington,Walla Walla,Walla Walla County
53,WA,Washington,Skagit,Skagit County
53,WA,Washington,Yakima,Yakima County
53,WA,Washington,Douglas,Douglas County
53,WA,Washington,Franklin,Franklin County
53,WA,Washington,Pend Oreille,Pend Oreille County
53,WA,Washington,Snohomish,Snohomish County
53,WA,Washington,Stevens,Stevens County
53,WA,Washington,Island,Island County
53,WA,Washington,Adams,Adams County
53,WA,Washington,Wahkiakum,Wahkiakum County
53,WA,Washington,King,King County
53,WA,Washington,Kittitas,Kittitas County
53,WA,Washington,Whitman,Whitman County
53,WA,Washington,Cowlitz,Cowlitz County
53,WA,Washington,Chelan,Chelan County
54,WV,West Virginia,Barbour,Barbour County
54,WV,West Virginia,Wetzel,Wetzel County
54,WV,West Virginia,Boone,Boone County
54,WV,West Virginia,Mason,Mason County
54,WV,West Virginia,Monongalia,Monongalia County
54,WV,West Virginia,Taylor,Taylor County
54,WV,West Virginia,Wyoming,Wyoming County
54,WV,West Virginia,Doddridge,Doddridge County
54,WV,West Virginia,Lewis,Lewis County
54,WV,West Virginia,Logan,Logan County
54,WV,West Virginia,Pleasants,Pleasants County
54,WV,West Virginia,Cabell,Cabell County
54,WV,West Virginia,Pendleton,Pendleton County
54,WV,West Virginia,Raleigh,Raleigh County
54,WV,West Virginia,Upshur,Upshur County
54,WV,West Virginia,Jefferson,Jefferson County
54,WV,West Virginia,Nicholas,Nicholas County
54,WV,West Virginia,Brooke,Brooke County
54,WV,West Virginia,Morgan,Morgan County
54,WV,West Virginia,Ohio,Ohio County
54,WV,West Virginia,Greenbrier,Greenbrier County
54,WV,West Virginia,Monroe,Monroe County
54,WV,West Virginia,Harrison,Harrison County
54,WV,West Virginia,Mineral,Mineral County
54,WV,West Virginia,Lincoln,Lincoln County
54,WV,West Virginia,Wood,Wood County
54,WV,West Virginia,Berkeley,Berkeley County
54,WV,West Virginia,Wirt,Wirt County
54,WV,West Virginia,Hampshire,Hampshire County
54,WV,West Virginia,Jackson,Jackson County
54,WV,West Virginia,McDowell,McDowell County
54,WV,West Virginia,Ritchie,Ritchie County
54,WV,West Virginia,Mercer,Mercer County
54,WV,West Virginia,Randolph,Randolph County
54,WV,West Virginia,Roane,Roane County
54,WV,West Virginia,Summers,Summers County
54,WV,West Virginia,Braxton,Braxton County
54,WV,West Virginia,Marion,Marion County
54,WV,West Virginia,Marshall,Marshall County
54,WV,West Virginia,Tyler,Tyler County
54,WV,West Virginia,Tucker,Tucker County
54,WV,West Virginia,Putnam,Putnam County
54,WV,West Virginia,Wayne,Wayne County
54,WV,West Virginia,Clay,Clay County
54,WV,West Virginia,Grant,Grant County
54,WV,West Virginia,Mingo,Mingo County
54,WV,West Virginia,Webster,Webster County
54,WV,West Virginia,Kanawha,Kanawha County
54,WV,West Virginia,Pocahontas,Pocahontas County
54,WV,West Virginia,Preston,Preston County
54,WV,West Virginia,Calhoun,Calhoun County
54,WV,West Virginia,Gilmer,Gilmer County
54,WV,West Virginia,Fayette,Fayette County
54,WV,West Virginia,Hardy,Hardy County
54,WV,West Virginia,Hancock,Hancock County
55,WI,Wisconsin,Oconto,Oconto County
55,WI,Wisconsin,Dane,Dane County
55,WI,Wisconsin,Jefferson,Jefferson County
55,WI,Wisconsin,Outagamie,Outagamie County
55,WI,Wisconsin,Richland,Richland County
55,WI,Wisconsin,Clark,Clark County
55,WI,Wisconsin,Douglas,Douglas County
55,WI,Wisconsin,Green,Green County
55,WI,Wisconsin,Winnebago,Winnebago County
55,WI,Wisconsin,Dodge,Dodge County
55,WI,Wisconsin,Washburn,Washburn County
55,WI,Wisconsin,Wood,Wood County
55,WI,Wisconsin,Rock,Rock County
55,WI,Wisconsin,Vilas,Vilas County
55,WI,Wisconsin,Washington,Washington County
55,WI,Wisconsin,Waushara,Waushara County
55,WI,Wisconsin,Jackson,Jackson County
55,WI,Wisconsin,Juneau,Juneau County
55,WI,Wisconsin,Pepin,Pepin County
55,WI,Wisconsin,Vernon,Vernon County
55,WI,Wisconsin,Adams,Adams County
55,WI,Wisconsin,Kewaunee,Kewaunee County
55,WI,Wisconsin,Marathon,Marathon County
55,WI,Wisconsin,Trempealeau,Trempealeau County
55,WI,Wisconsin,Florence,Florence County
55,WI,Wisconsin,Kenosha,Kenosha County
55,WI,Wisconsin,Walworth,Walworth County
55,WI,Wisconsin,Waupaca,Waupaca County
55,WI,Wisconsin,Forest,Forest County
55,WI,Wisconsin,Iron,Iron County
55,WI,Wisconsin,Marinette,Marinette County
55,WI,Wisconsin,Monroe,Monroe County
55,WI,Wisconsin,Rusk,Rusk County
55,WI,Wisconsin,St. Croix,St. Croix County
55,WI,Wisconsin,Shawano,Shawano County
55,WI,Wisconsin,Marquette,Marquette County
55,WI,Wisconsin,Calumet,Calumet County
55,WI,Wisconsin,Oneida,Oneida County
55,WI,Wisconsin,Taylor,Taylor County
55,WI,Wisconsin,Chippewa,Chippewa County
55,WI,Wisconsin,Crawford,Crawford County
55,WI,Wisconsin,Eau Claire,Eau Claire County
55,WI,Wisconsin,Grant,Grant County
55,WI,Wisconsin,Price,Price County
55,WI,Wisconsin,Door,Door County
55,WI,Wisconsin,Racine,Racine County
55,WI,Wisconsin,Buffalo,Buffalo County
55,WI,Wisconsin,Pierce,Pierce County
55,WI,Wisconsin,Bayfield,Bayfield County
55,WI,Wisconsin,Dunn,Dunn County
55,WI,Wisconsin,Milwaukee,Milwaukee County
55,WI,Wisconsin,Ashland,Ashland County
55,WI,Wisconsin,Burnett,Burnett County
55,WI,Wisconsin,Iowa,Iowa County
55,WI,Wisconsin,Lincoln,Lincoln County
55,WI,Wisconsin,Menominee,Menominee County
55,WI,Wisconsin,Portage,Portage County
55,WI,Wisconsin,Sheboygan,Sheboygan County
55,WI,Wisconsin,Barron,Barron County
55,WI,Wisconsin,Green Lake,Green Lake County
55,WI,Wisconsin,Manitowoc,Manitowoc County
55,WI,Wisconsin,Sauk,Sauk County
55,WI,Wisconsin,Sawyer,Sawyer County
55,WI,Wisconsin,Brown,Brown County
55,WI,Wisconsin,La Crosse,La Crosse County
55,WI,Wisconsin,Polk,Polk County
55,WI,Wisconsin,Columbia,Columbia County
55,WI,Wisconsin,Fond du Lac,Fond du Lac County
55,WI,Wisconsin,Waukesha,Waukesha County
55,WI,Wisconsin,Lafayette,Lafayette County
55,WI,Wisconsin,Langlade,Langlade County
55,WI,Wisconsin,Ozaukee,Ozaukee County
56,WY,Wyoming,Washakie,Washakie County
56,WY,Wyoming,Sweetwater,Sweetwater County
56,WY,Wyoming,Crook,Crook County
56,WY,Wyoming,Sublette,Sublette County
56,WY,Wyoming,Niobrara,Niobrara County
56,WY,Wyoming,Sheridan,Sheridan County
56,WY,Wyoming,Teton,Teton County
56,WY,Wyoming,Platte,Platte County
56,WY,Wyoming,Big Horn,Big Horn County
56,WY,Wyoming,Campbell,Campbell County
56,WY,Wyoming,Carbon,Carbon County
56,WY,Wyoming,Hot Springs,Hot Springs County
56,WY,Wyoming,Lincoln,Lincoln County
56,WY,Wyoming,Natrona,Natrona County
56,WY,Wyoming,Goshen,Goshen County
56,WY,Wyoming,Laramie,Laramie County
56,WY,Wyoming,Park,Park County
56,WY,Wyoming,Weston,Weston County
56,WY,Wyoming,Fremont,Fremont County
56,WY,Wyoming,Converse,Converse County
56,WY,Wyoming,Johnson,Johnson County
56,WY,Wyoming,Uinta,Uinta County
56,WY,Wyoming,Albany,Albany County
72,PR,Puerto Rico,Dorado,Dorado Municipio
72,PR,Puerto Rico,Maricao,Maricao Municipio
72,PR,Puerto Rico,Mayagüez,Mayagüez Municipio
72,PR,Puerto Rico,Orocovis,Orocovis Municipio
72,PR,Puerto Rico,Naranjito,Naranjito Municipio
72,PR,Puerto Rico,Salinas,Salinas Municipio
72,PR,Puerto Rico,Rincón,Rincón Municipio
72,PR,Puerto Rico,Barceloneta,Barceloneta Municipio
72,PR,Puerto Rico,Fajardo,Fajardo Municipio
72,PR,Puerto Rico,Jayuya,Jayuya Municipio
72,PR,Puerto Rico,Vega Alta,Vega Alta Municipio
72,PR,Puerto Rico,Guayanilla,Guayanilla Municipio
72,PR,Puerto Rico,Isabela,Isabela Municipio
72,PR,Puerto Rico,Juana Díaz,Juana Díaz Municipio
72,PR,Puerto Rico,Toa Baja,Toa Baja Municipio
72,PR,Puerto Rico,Juncos,Juncos Municipio
72,PR,Puerto Rico,San Juan,San Juan Municipio
72,PR,Puerto Rico,Loíza,Loíza Municipio
72,PR,Puerto Rico,Carolina,Carolina Municipio
72,PR,Puerto Rico,Maunabo,Maunabo Municipio
72,PR,Puerto Rico,Arecibo,Arecibo Municipio
72,PR,Puerto Rico,Luquillo,Luquillo Municipio
72,PR,Puerto Rico,Cayey,Cayey Municipio
72,PR,Puerto Rico,Humacao,Humacao Municipio
72,PR,Puerto Rico,Lajas,Lajas Municipio
72,PR,Puerto Rico,Lares,Lares Municipio
72,PR,Puerto Rico,Quebradillas,Quebradillas Municipio
72,PR,Puerto Rico,Trujillo Alto,Trujillo Alto Municipio
72,PR,Puerto Rico,Barranquitas,Barranquitas Municipio
72,PR,Puerto Rico,Guayama,Guayama Municipio
72,PR,Puerto Rico,Utuado,Utuado Municipio
72,PR,Puerto Rico,Aguas Buenas,Aguas Buenas Municipio
72,PR,Puerto Rico,Aguadilla,Aguadilla Municipio
72,PR,Puerto Rico,Hatillo,Hatillo Municipio
72,PR,Puerto Rico,San Sebastián,San Sebastián Municipio
72,PR,Puerto Rico,Aguada,Aguada Municipio
72,PR,Puerto Rico,Añasco,Añasco Municipio
72,PR,Puerto Rico,Camuy,Camuy Municipio
72,PR,Puerto Rico,Ceiba,Ceiba Municipio
72,PR,Puerto Rico,Ciales,Ciales Municipio
72,PR,Puerto Rico,Coamo,Coamo Municipio
72,PR,Puerto Rico,Morovis,Morovis Municipio
72,PR,Puerto Rico,Adjuntas,Adjuntas Municipio
72,PR,Puerto Rico,Arroyo,Arroyo Municipio
72,PR,Puerto Rico,Manatí,Manatí Municipio
72,PR,Puerto Rico,Ponce,Ponce Municipio
72,PR,Puerto Rico,Sabana Grande,Sabana Grande Municipio
72,PR,Puerto Rico,San Lorenzo,San Lorenzo Municipio
72,PR,Puerto Rico,Vieques,Vieques Municipio
72,PR,Puerto Rico,Corozal,Corozal Municipio
72,PR,Puerto Rico,Guaynabo,Guaynabo Municipio
72,PR,Puerto Rico,Gurabo,Gurabo Municipio
72,PR,Puerto Rico,Caguas,Caguas Municipio
72,PR,Puerto Rico,Cidra,Cidra Municipio
72,PR,Puerto Rico,Las Piedras,Las Piedras Municipio
72,PR,Puerto Rico,Moca,Moca Municipio
72,PR,Puerto Rico,Naguabo,Naguabo Municipio
72,PR,Puerto Rico,Peñuelas,Peñuelas Municipio
72,PR,Puerto Rico,Vega Baja,Vega Baja Municipio
72,PR,Puerto Rico,Río Grande,Río Grande Municipio
72,PR,Puerto Rico,Villalba,Villalba Municipio
72,PR,Puerto Rico,Yauco,Yauco Municipio
72,PR,Puerto Rico,Bayamón,Bayamón Municipio
72,PR,Puerto Rico,Comerío,Comerío Municipio
72,PR,Puerto Rico,Yabucoa,Yabucoa Municipio
72,PR,Puerto Rico,Aibonito,Aibonito Municipio
72,PR,Puerto Rico,Santa Isabel,Santa Isabel Municipio
72,PR,Puerto Rico,Cabo Rojo,Cabo Rojo Municipio
72,PR,Puerto Rico,Cataño,Cataño Municipio
72,PR,Puerto Rico,Las Marías,Las Marías Municipio
72,PR,Puerto Rico,Toa Alta,Toa Alta Municipio
72,PR,Puerto Rico,Florida,Florida Municipio
72,PR,Puerto Rico,Canóvanas,Canóvanas Municipio
72,PR,Puerto Rico,Guánica,Guánica Municipio
72,PR,Puerto Rico,San Germán,San Germán Municipio
72,PR,Puerto Rico,Hormigueros,Hormigueros Municipio
72,PR,Puerto Rico,Culebra,Culebra Municipio
72,PR,Puerto Rico,Patillas,Patillas Municipio
